URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
blackassign0001,https://insights.blackcoffer.com/rising-it-cities-and-its-impact-on-the-economy-environment-infrastructure-and-city-life-by-the-year-2040-2/,858,198,0.6249999994081439,0.06384136387982338,7.952403846153846,0.42113536061906776,3.349415682709166,21.539423076923075,6966,16541,39653,363,6.758781210325857
blackassign0002,https://insights.blackcoffer.com/rising-it-cities-and-their-impact-on-the-economy-environment-infrastructure-and-city-life-in-future/,1855,1085,0.2619047618156787,0.11927945471765337,8.911062906724512,0.5184599156118144,3.7718091289345304,21.37888647866956,12779,24648,66978,210,7.615019474196689
blackassign0003,https://insights.blackcoffer.com/internet-demands-evolution-communication-impact-and-2035s-alternative-pathways/,1404,897,0.22033898295508955,0.09652250513458943,10.910297482837528,0.6103863417089643,4.608273529818597,21.74691075514874,14551,23839,71746,507,8.356097151726162
blackassign0004,https://insights.blackcoffer.com/rise-of-cybercrime-and-its-effect-in-upcoming-future/,1961,3922,-0.33333333327667286,0.18466319291277974,13.061910619106191,0.5940109234729111,5.4623686170316414,26.384173841738416,18924,31858,92498,265,8.116265930064662
blackassign0005,https://insights.blackcoffer.com/ott-platform-and-its-impact-on-the-entertainment-industry-in-future/,620,248,0.42857142807768267,0.08231389283240266,8.936440677966102,0.5205310573731626,3.782788694135706,20.028813559322035,5489,10545,29278,186,7.900142247510669
blackassign0006,https://insights.blackcoffer.com/the-rise-of-the-ott-platform-and-its-impact-on-the-entertainment-industry-by-2040/,7654,2403,0.5221238937533933,0.10896109383515575,13.29190668202765,0.5708512551598609,5.545103174875004,26.597206221198157,52689,92299,267280,534,8.12240652661459
blackassign0007,https://insights.blackcoffer.com/rise-of-cyber-crime-and-its-effects/,1590,3446,-0.36854646537558644,0.14244095601350754,9.665117550574085,0.47670767925328805,4.056730091930949,21.4018589393111,16854,35355,90054,53,7.248649413095743
blackassign0008,https://insights.blackcoffer.com/rise-of-internet-demand-and-its-impact-on-communications-and-alternatives-by-the-year-2035-2/,1428,459,0.5135135132413813,0.07836704181741903,13.107784431137725,0.6249428962996803,5.4930909309749625,24.300489929232445,15048,24079,73408,153,8.26890651605133
blackassign0009,https://insights.blackcoffer.com/rise-of-cybercrime-and-its-effect-by-the-year-2040-2/,2627,3621,-0.1590909090654464,0.14813409834159671,12.372543267820475,0.6194935748494476,5.19681473706797,22.933704898797302,26129,42178,123334,213,8.164801555313197
blackassign0010,https://insights.blackcoffer.com/rise-of-cybercrime-and-its-effect-by-the-year-2040/,17280,24435,-0.17152103559459375,0.18262091548969187,7.3885366800362275,0.5726893846531013,3.1844904258757314,18.130741363695176,130816,228424,638557,1755,8.00587941722411
blackassign0011,https://insights.blackcoffer.com/rise-of-internet-demand-and-its-impact-on-communications-and-alternatives-by-the-year-2035/,3465,1260,0.4666666665679012,0.09577185016831985,13.498221614227086,0.6142776066158586,5.644999688337179,27.427633378932967,30306,49336,143722,189,7.9897640668072
blackassign0012,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-3-2/,4819,1403,0.5490196077548988,0.12199760788764931,10.581120331950208,0.6255759690986451,4.482678520419541,23.414937759336098,31905,51001,156114,122,7.834865983019941
blackassign0013,https://insights.blackcoffer.com/rise-of-e-health-and-its-impact-on-humans-by-the-year-2030/,570,195,0.4901960777905934,0.18192627819692597,11.64819944598338,0.6744351961950059,4.929053856871355,27.62326869806094,2836,4205,12999,45,8.193341260404281
blackassign0014,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030-2/,18,27,-0.19999999555555567,0.08604206484504386,7.8059701492537314,0.5219885277246654,3.331183470791359,18.26865671641791,273,523,1349,3,7.418738049713193
blackassign0015,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2/,1785,1326,0.1475409835591318,0.09485334471324917,10.896345514950166,0.5318616988840783,4.571282885533698,23.28372093023256,17444,32798,87225,357,7.424538081590341
blackassign0016,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2-2/,1785,1326,0.1475409835591318,0.09485334471324917,10.896345514950166,0.5318616988840783,4.571282885533698,23.28372093023256,17444,32798,87225,357,7.424538081590341
blackassign0017,https://insights.blackcoffer.com/rise-of-chatbots-and-its-impact-on-customer-support-by-the-year-2040/,2449,561,0.6272425247085573,0.10208926875247289,9.474293059125964,0.520689187355854,3.9979928985927273,21.292416452442158,15352,29484,77531,153,7.459944376611043
blackassign0018,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030/,1376,430,0.5238095235194853,0.07445273528983581,12.81405176967776,0.5655274766046914,5.3518316985129815,27.605388272583202,13718,24257,66272,43,7.538607412293358
blackassign0019,https://insights.blackcoffer.com/how-does-marketing-influence-businesses-and-consumers/,6077,618,0.8153846152628252,0.07691954181370514,8.987918215613384,0.5491331472098714,3.8148205451293027,20.74122263527468,47796,87039,234544,515,7.507772377899562
blackassign0020,https://insights.blackcoffer.com/how-advertisement-increase-your-market-value/,7,0,0.9999998571428775,0.031111110972839508,8.333333333333334,0.4311111111111111,3.5057777777777783,22.703703703703702,97,225,548,1,7.004444444444444
blackassign0021,https://insights.blackcoffer.com/negative-effects-of-marketing-on-society/,589,1427,-0.41567460296841535,0.1255136346578562,10.567105263157895,0.5869132113061886,4.461607389785634,23.74342105263158,9427,16062,44466,186,7.563752957290499
blackassign0022,https://insights.blackcoffer.com/how-advertisement-marketing-affects-business/,156,130,0.09090909059122695,0.1269982237446722,6.623529411764705,0.5031083481349912,2.8506551039598786,17.870588235294118,1133,2252,5954,65,7.3654529307282415
blackassign0023,https://insights.blackcoffer.com/rising-it-cities-will-impact-the-economy-environment-infrastructure-and-city-life-by-the-year-2035/,567,315,0.2857142853903466,0.07199412292286392,9.402148887183422,0.485348134846135,3.9549988088118226,24.528012279355334,5946,12251,31625,147,7.156150518325035
blackassign0024,https://insights.blackcoffer.com/rise-of-ott-platform-and-its-impact-on-entertainment-industry-by-the-year-2030/,300,45,0.7391304326402016,0.08537490718006066,14.911439114391143,0.5459044790893344,6.182937437392191,34.867158671586715,2206,4041,10693,15,7.390002474634992
blackassign0025,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,403,310,0.13043478242575768,0.05063920454185801,20.61493411420205,0.3502130681818182,8.386058872953548,52.756954612005856,4931,14080,30735,186,6.456036931818182
blackassign0026,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,441,294,0.19999999972789115,0.07571075400950651,11.543400713436386,0.4415945611866502,4.793998109849214,25.28537455410226,4287,9708,23976,21,7.012772970745777
blackassign0027,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,437,494,-0.061224489730156297,0.08855702462774118,12.001141552511415,0.3832397983449063,4.953752540342529,31.901826484018265,4029,10513,23645,513,6.514600970227337
blackassign0028,https://insights.blackcoffer.com/an-outlook-of-healthcare-by-the-year-2040-and-how-it-will-impact-human-lives/,1120,840,0.14285714278425654,0.10014817842214765,16.418624161073826,0.5062081651423024,6.769932930486451,36.658557046979865,9907,19571,50518,315,7.289458893260436
blackassign0029,https://insights.blackcoffer.com/ai-in-healthcare-to-improve-patient-outcomes/,64,32,0.33333332986111114,0.0980592440264972,12.714285714285714,0.5658835546475995,5.312067707573326,26.22077922077922,554,979,2694,1,7.6108273748723185
blackassign0030,https://insights.blackcoffer.com/what-if-the-creation-is-taking-over-the-creator/,2030,1330,0.20833333327132939,0.16549278430943737,7.340202458423716,0.44486036546323204,3.1140251295547796,20.76825741142444,9032,20303,49639,210,6.948283504900753
blackassign0031,https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/,3835,2183,0.2745098038759538,0.12229221702657403,9.925373134328359,0.5707173338752286,4.198436187281435,22.81444130697862,28085,49210,137655,177,7.629323308270677
blackassign0032,https://insights.blackcoffer.com/will-machine-replace-the-human-in-the-future-of-work/,4545,1988,0.3913975202217362,0.14220103608588652,6.881665668064709,0.4806930477558661,2.9449434863282304,19.485170760934693,22084,45942,118369,1278,7.013778242131383
blackassign0033,https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,4313,1925,0.3828150047478655,0.10013644754634984,10.368675099866843,0.44993980255237176,4.327445960967686,25.364846870838882,28029,62295,154697,1234,7.060518500682238
blackassign0034,https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,2731,1430,0.31266522463045776,0.11093041855209462,9.4555079405092,0.4454278858970941,3.960374330562518,24.400302495588605,16708,37510,93677,1365,7.055291922154092
blackassign0035,https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,358,187,0.3137614673141991,0.0964943342605357,7.530666666666667,0.39146600566572237,3.1688530689329557,19.076,2211,5648,13931,119,7.098973087818697
blackassign0036,https://insights.blackcoffer.com/how-neural-networks-can-be-applied-in-various-areas-in-the-future/,0,1,-0.9999990000010001,0.008928571348852042,2.074074074074074,0.008928571428571428,0.8332010582010583,13.074074074074074,1,112,113,0,4.0
blackassign0037,https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,825,325,0.4347826083175803,0.1389056649186006,9.717136150234742,0.4472762410919193,4.065764956530664,24.070422535211268,3703,8279,18861,50,6.5924628578330715
blackassign0038,https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,3591,1881,0.31249999994289107,0.10093706190325136,12.033740288568257,0.4858149487198406,5.007822094915239,30.557824639289677,26337,54212,139094,627,7.016785951449863
blackassign0039,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,4369,5187,-0.08560066972733354,0.10264562767755518,9.930346666666667,0.41934756222005004,4.139877691554687,23.26784,39040,93097,214132,0,6.609944466524163
blackassign0040,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,2273,1562,0.18539765314591977,0.09231843238987221,10.25957026426278,0.577790616499362,4.334944352304857,22.939985181526303,24002,41541,118875,710,7.788161093859079
blackassign0041,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,1305,1305,0.0,0.09585368540541872,7.853764061147967,0.4297256601417606,3.3133958885158914,18.485145659071243,11701,27229,66204,270,6.765066656873187
blackassign0042,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,5133,2088,0.4216867469295545,0.12223444773385976,10.947924388435878,0.49482860770207365,4.577101198455181,29.71608598962194,29232,59075,157734,1914,7.319526026237833
blackassign0043,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,67,21,0.5227272667871902,0.11655629123634928,9.4375,0.47549668874172185,3.965198675496689,23.4625,359,755,1926,11,7.12317880794702
blackassign0044,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,456,0,0.9999999978070175,0.09747755448963712,11.665835411471322,0.589568191534844,4.902161441202467,26.74563591022444,2758,4678,13558,0,7.857203933304831
blackassign0045,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,815,429,0.3102893888180953,0.15833015143714774,87.3,0.49013618429425987,35.1160544737177,231.7111111111111,3851,7857,19575,176,6.936362479317806
blackassign0046,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,2136,0,0.9999999995318353,0.05239917574201749,8.178972712680578,0.5546070061819253,3.4934318875450012,19.287319422150883,22608,40764,105738,0,7.174688450593661
blackassign0047,https://insights.blackcoffer.com/evolution-of-advertising-industry/,854,305,0.47368421011761497,0.05219075066185479,9.101229508196722,0.5439726212455532,3.85808085177691,20.551639344262295,12080,22207,60035,61,7.816139055252848
blackassign0048,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,81,108,-0.14285714210128497,0.049567269853247505,12.752508361204013,0.5245213742460005,5.310811894180006,31.923076923076923,2000,3813,10031,54,7.42486231313926
blackassign0049,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,0,1,-0.9999990000010001,0.008928571348852042,2.074074074074074,0.008928571428571428,0.8332010582010583,13.074074074074074,1,112,113,0,4.0
blackassign0050,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,943,2829,-0.49999999986744437,0.14085138162282107,11.870567375886525,0.47165795369678865,4.9368901318333265,27.79255319148936,12631,26780,67462,82,7.078043315907394
blackassign0051,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,240,225,0.03225806444675685,0.09925293487742733,11.101895734597157,0.4710779082177161,4.629189457125949,28.53791469194313,2207,4685,11741,60,7.146851654215582
blackassign0052,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,3865,2622,0.1916139971956815,0.12020531445502343,7.045169712793734,0.4706296557091502,3.006319747401154,19.630287206266317,25398,53966,138579,690,7.1216691991253755
blackassign0053,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,2419,177,0.863636363303684,0.13619432348060467,8.494206773618538,0.5108336393683437,3.602016165194753,19.986631016042782,9737,19061,48153,236,7.194743192906983
blackassign0054,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,55,0,0.9999999818181822,0.026493256249280707,11.662921348314606,0.41522157996146436,4.831257171310429,26.028089887640448,862,2076,5003,0,6.545761078998074
blackassign0055,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,2002,693,0.4857142855340578,0.06328668044187284,12.282665128353043,0.4430537291001315,5.090287542981271,28.452552639169312,18867,42584,97566,308,6.34531749013714
blackassign0056,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,1080,360,0.49999999965277775,0.09754115016612198,14.25,0.5639775113459324,5.925591004538373,30.23841698841699,8326,14763,41453,45,7.444963760753234
blackassign0057,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,182,105,0.26829268199201156,0.1489361701354768,5.279452054794521,0.5480020757654385,2.330981652223984,15.693150684931506,1056,1927,5524,0,7.799169693824598
blackassign0058,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,36,0,0.999999972222223,0.04743082997703448,8.25,0.525691699604743,3.510276679841897,17.869565217391305,399,759,2062,10,7.5520421607378125
blackassign0059,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,100,181,-0.28825622673218426,0.16299303934861192,6.223826714801444,0.3723897911832947,2.6384866023938955,17.169675090252706,642,1724,4047,95,6.441995359628771
blackassign0060,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,55,22,0.42857142300556594,0.09378806322315705,8.21,0.40803897685749085,3.4472155907429967,22.43,335,821,1950,11,6.802679658952497
blackassign0061,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,2928,1098,0.45454545443255207,0.10695215577645373,11.639764996907854,0.5851021438248811,4.889946856293094,24.76839826839827,22025,37643,108358,0,7.72478282814866
blackassign0062,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,49,126,-0.43999999748571433,0.10479041909892789,12.37037037037037,0.5467065868263473,5.166830782878687,30.822222222222223,913,1670,4352,64,7.191017964071857
blackassign0063,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,483,851,-0.27586206875872404,0.1285287599837625,9.00954861111111,0.40369977839868965,3.7652993558039203,22.99045138888889,4190,10379,24789,161,6.869736968879468
blackassign0064,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,1794,3381,-0.3066666666074074,0.09134717220766526,11.242706886286962,0.5189048930311375,4.70464471172724,27.07322881524112,29397,56652,155330,1036,7.5823271905669705
blackassign0065,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,2193,1173,0.3030303029402762,0.09295004556118107,10.594792276184904,0.42678043796426696,4.408629085659668,28.471328262141604,15455,36213,89667,919,6.780217049126004
blackassign0066,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,957,792,0.09433962258757025,0.08370824159645313,7.908402725208176,0.42653393318656074,3.333974663357895,20.85200605601817,8912,20894,50005,594,6.721594716186465
blackassign0067,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,888,259,0.548387096296088,0.09595917342123658,5.379387938793879,0.49845227139630216,2.3511360840760727,16.572007200720073,5958,11953,30197,37,6.993892746590814
blackassign0068,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,820,168,0.6599190276721467,0.09238825508767642,7.945022288261516,0.4970076678511315,3.3768119824450586,25.2221396731055,5315,10694,26620,84,6.807368617916588
blackassign0069,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,235,54,0.6262975756875516,0.18729747233486876,11.345588235294118,0.5560596241088788,4.760659143761199,34.93382352941177,858,1543,4098,72,6.907323395981853
blackassign0070,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,2406,1040,0.3964016249575155,0.07222198935171602,10.636201515827018,0.5299911975520811,4.46647708535164,26.097191261703077,25288,47714,128196,520,7.31219348618854
blackassign0071,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,861,2831,-0.5335861320331565,0.22174174172842392,5.34167468719923,0.4285285285285285,2.3080812862911038,15.273981392364453,7135,16650,40108,533,6.68960960960961
blackassign0072,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,2991,1079,0.469778869663445,0.1705283445690481,6.1624064033049315,0.3080822893535006,2.588195477063373,17.107152078492124,7353,23867,52198,245,6.343319227385092
blackassign0073,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,1464,2624,-0.28375733848244683,0.115725406932322,13.156424581005586,0.3713517338995046,5.411110525962037,29.810055865921786,13118,35325,76816,244,6.516631280962491
blackassign0074,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,2639,2184,0.09433962262194906,0.07453713720405314,8.886966076088449,0.47538095385281115,3.744938811976504,20.710754017305316,30760,64706,163721,819,7.156106079807127
blackassign0075,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,903,3313,-0.5716318784222884,0.22638672607923607,5.549165673420739,0.4387585244053053,2.395169679130418,15.583134684147796,8171,18623,45203,645,6.736669709499006
blackassign0076,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,1221,1024,0.08775055675378594,0.10529031047250303,12.184,0.4505205890629397,5.053808235625176,32.665142857142854,9606,21322,50899,165,6.8810149141731545
blackassign0077,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,207,117,0.277777776920439,0.10182275295354408,15.989949748743719,0.4497171590194846,6.575866763105282,38.1608040201005,1431,3182,8279,9,7.3450659962287865
blackassign0078,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,777,504,0.21311475393199472,0.105310753033105,16.527173913043477,0.45757974350542585,6.793901462619562,37.81521739130435,5566,12164,31594,21,7.42428477474515
blackassign0079,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,2077,3283,-0.22499999995802236,0.10281592879416067,10.956704497688104,0.46917440343742806,4.570351560450213,27.0666246321984,24459,52132,129060,402,7.0155182997007595
blackassign0080,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,14368,5388,0.45454545452244655,0.0258213937487736,9.466506644230531,0.2869708875417918,3.9013910127089293,22.010702531488953,219562,765102,1501916,898,6.200706572457006
blackassign0081,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,2278,2814,-0.10526315787406457,0.0985618334185285,9.51611714864616,0.46691055494260886,3.9932110814355077,24.005525879535828,24122,51663,129859,804,7.128467181541916
blackassign0082,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,1305,3017,-0.3961129105978452,0.11897814237408527,13.907350689127105,0.5403017122722017,5.779060960559723,29.122128637059724,19627,36326,96515,0,7.299124593954743
blackassign0083,https://insights.blackcoffer.com/human-rights-outlook/,3,3,0.0,0.08823529282006923,7.555555555555555,0.4117647058823529,3.1869281045751636,21.22222222222222,28,68,167,2,6.794117647058823
blackassign0084,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,29,4,0.7575757346189171,0.07142857127396413,11.55,0.43722943722943725,4.794891774891775,28.95,202,462,1020,2,6.300865800865801
blackassign0085,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,1634,1291,0.11726495722486668,0.09943230104703293,5.746630201211174,0.5262603256620322,2.5091562107492824,17.070912287556162,15481,29417,79303,258,7.415168100078186
blackassign0086,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,4539,1424,0.5223880596138876,0.08190146551730053,8.987408961856561,0.5061463870232258,3.7974221395519145,22.237378101468956,36851,72807,179174,445,6.880245031384345
blackassign0087,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,1131,1249,-0.04957983191194125,0.1273612671842799,10.410584958217271,0.45496869481457697,4.346221461212739,25.968802228412255,8502,18687,46887,117,6.978541231872424
blackassign0088,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,1309,3157,-0.41379310335562175,0.06472839005065906,16.589564799230583,0.44641718360484667,6.814392793134172,36.751622986294784,30801,68996,168487,77,7.181938083367152
blackassign0089,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,574,1681,-0.4909090906913929,0.12192484454598947,9.01755241345685,0.44120032441200324,3.783501095147541,21.85177961969771,8160,18495,45602,164,7.031305758313057
blackassign0090,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,627,894,-0.17554240619622458,0.1590505071463923,6.889769452449568,0.48907246679912164,2.951536767699476,18.489193083573486,4677,9563,24488,703,6.994353236432082
blackassign0091,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,461,621,-0.1478743067025191,0.10244271917227393,12.74065138721351,0.5096572618822193,5.300123459638293,32.500603136308804,5383,10562,27633,276,7.234993372467335
blackassign0092,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,23,45,-0.3235294070069205,0.0994152045330187,12.214285714285714,0.4195906432748538,5.053550543024227,26.267857142857142,287,684,1614,4,6.845029239766082
blackassign0093,https://insights.blackcoffer.com/travel-and-tourism-outlook/,57,57,0.0,0.08552138028092919,7.75,0.4006001500375094,3.2602400600150037,23.33139534883721,534,1333,3030,38,6.486121530382595
blackassign0094,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,1036,1666,-0.23316062167536616,0.14013069182967894,8.535635236830457,0.3934239186806348,3.5716236622044364,21.149181053563524,7586,19282,45003,481,6.677523078518826
blackassign0095,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,306,1224,-0.5999999996078431,0.09371554574949678,9.404377880184331,0.36573563640818324,3.9080454066370063,21.336405529953918,5971,16326,36027,204,6.597574421168688
blackassign0096,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,390,810,-0.3499999997083333,0.145914396869417,11.648725212464589,0.4708171206225681,4.8478169332348635,25.78470254957507,3872,8224,21478,30,7.370987354085603
blackassign0097,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,594,945,-0.22807017529040272,0.13893653515040746,11.065934065934066,0.4537329601877765,4.607866810448737,32.54045954045954,5026,11077,26829,162,6.688363275255033
blackassign0098,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,77,57,0.14925373022944977,0.03401878648539762,18.757142857142856,0.4884488448844885,7.698236680810938,39.05714285714286,1924,3939,9805,0,7.46991622239147
blackassign0099,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,12,3,0.5999999600000027,0.054151624353243236,8.65625,0.38267148014440433,3.615568592057762,21.71875,106,277,596,4,6.368231046931408
blackassign0100,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,32,58,-0.2888888856790124,0.16728624504221887,17.35483870967742,0.46654275092936803,7.1285525842427155,38.516129032258064,251,538,1315,3,7.139405204460966
